23980,0.0
23981,0.0
23982,0.0
23983,0.0
23984,0.0
23985,0.0
23986,0.0
23987,0.0
23988,0.0
23989,0.0
23990,0.0
23991,0.0
23992,0.0
23993,0.0
23994,0.0
23995,0.0
23996,0.0
23997,0.0
23998,0.0
23999,0.0
24000,0.0
24001,0.0
24002,0.0
24003,0.0
24004,0.0
24005,0.0
24006,0.0
24007,0.0
24008,0.0
24009,0.0
24010,0.0
24011,0.0
24012,0.0
24013,0.0
24014,0.0
24015,0.0
24016,0.0
24017,0.0
24018,0.0
24019,0.0
24020,0.0
24021,0.0
24022,0.0
24023,0.0
24024,0.0
24025,0.0
24026,0.0
24027,0.0
24028,0.0
24029,0.0
24030,0.0
24031,0.0
24032,0.0
24033,0.0
24034,0.0
24035,0.0
24036,0.0
24037,0.0
24038,0.0
24039,0.0
24040,0.0
24041,0.0
24042,0.0
24043,0.0
24044,0.0
24045,0.0
24046,0.0
24047,0.0
24048,0.0
24049,0.0
24050,0.0
24051,0.0
24052,0.0
24053,0.0
24054,0.0
24055,0.0
24056,0.0
24057,0.0
24058,0.0
24059,0.0
24060,0.0
24061,0.0
24062,0.0
24063,0.0
24064,0.0
24065,0.0
24066,0.0
24067,0.0
24068,0.0
24069,0.0
24070,0.0
24071,0.0
24072,0.0
24073,0.0
24074,0.0
24075,0.0
24076,0.0
24077,0.0
24078,0.0
24079,0.0
24080,0.0
24081,0.0
24082,0.0
24083,0.0
24084,0.0
24085,0.0
24086,0.0
24087,0.0
24088,0.0
24089,0.0
24090,0.0
24091,0.0
24092,0.0
24093,0.0
24094,0.0
24095,0.0
24096,0.0
24097,0.0
24098,0.0
24099,0.0
24100,0.0
24101,0.0
24102,0.0
24103,0.0
24104,0.0
24105,0.0
24106,0.0
24107,0.0
24108,0.0
24109,0.0
24110,0.0
24111,0.0
24112,0.0
24113,0.0
24114,0.0
24115,0.0
24116,0.0
24117,0.0
24118,0.0
24119,0.0
24120,0.0
24121,0.0
24122,0.0
24123,0.0
24124,0.0
24125,0.0
24126,0.0
24127,0.0
24128,0.0
24129,0.0
24130,0.0
24131,0.0
24132,0.0
24133,0.0
24134,0.0
24135,0.0
24136,0.0
24137,0.0
24138,0.0
24139,0.0
24140,0.0
24141,0.0
24142,0.0
24143,0.0
24144,0.0
24145,0.0
24146,0.0
24147,0.0
24148,0.0
24149,0.0
24150,0.0
24151,0.0
24152,0.0
24153,0.0
24154,0.0
24155,0.0
24156,0.0
24157,0.0
24158,0.0
24159,0.0
24160,0.0
24161,0.0
24162,0.0
24163,0.0
24164,0.0
24165,0.0
24166,0.0
24167,0.0
24168,0.0
24169,0.0
24170,0.0
24171,0.0
24172,0.0
24173,0.0
24174,0.0
24175,0.0
24176,0.0
24177,0.0
24178,0.0
24179,0.0
24180,0.0
24181,0.0
24182,0.0
24183,0.0
24184,0.0
24185,0.0
24186,0.0
24187,0.0
24188,0.0
24189,0.0
24190,0.0
24191,0.0
24192,0.0
24193,0.0
24194,0.0
24195,0.0
24196,0.0
24197,0.0
24198,0.0
24199,0.0
24200,0.0
24201,0.0
24202,0.0
24203,0.0
24204,0.0
24205,0.0
24206,0.0
24207,0.0
24208,0.0
24209,0.0
24210,0.0
24211,0.0
24212,0.0
24213,0.0
24214,0.0
24215,0.0
24216,0.0
24217,0.0
24218,0.0
24219,0.0
24220,0.0
24221,0.0
24222,0.0
24223,0.0
24224,0.0
24225,0.0
24226,0.0
24227,0.0
24228,0.0
24229,0.0
24230,0.0
24231,0.0
24232,0.0
24233,0.0
24234,0.0
24235,0.0
24236,0.0
24237,0.0
24238,0.0
24239,0.0
24240,0.0
24241,0.0
24242,0.0
24243,0.0
24244,0.0
24245,0.0
24246,0.0
24247,0.0
24248,0.0
24249,0.0
24250,0.0
24251,0.0
24252,0.0
24253,0.0
24254,0.0
24255,0.0
24256,0.0
24257,0.0
24258,0.0
24259,0.0
24260,0.0
24261,0.0
24262,0.0
24263,0.0
24264,0.0
24265,0.0
24266,0.0
24267,0.0
24268,0.0
24269,0.0
24270,0.0
24271,0.0
24272,0.0
24273,0.0
24274,0.0
